"Date","Price","Open","High","Low"
"1987-01-07",3.218,3.2069,3.2190000000000003,3.2033
"2007-01-25",3.2201,3.2201,3.2215,3.2115
"1998-06-23",3.1816,3.175,3.183,3.1731
"1982-06-25",2.8922,2.8983,2.9004,2.8895
"1982-06-23",2.9029,2.903,2.9058,2.9002
"2003-10-14",2.7865,2.7865,2.7865,2.7865
"1982-06-18",2.9094,2.9117,2.9139,2.9065
"2007-04-24",3.2084,3.2084,3.2096,3.2037
"1995-12-06",3.1315,3.1477,3.1488,3.1313
"1982-05-19",2.9208,2.9108,2.925,2.9079
"1981-03-09",2.9370000000000003,2.9331,2.9381,2.9312
"1993-07-28",3.2858,3.2912,3.2959,3.2837
"1992-02-11",3.4432,3.4488000000000003,3.4507000000000003,3.4392
"1998-06-25",3.1808,3.1763,3.1825,3.174
"2005-07-19",2.979,2.979,2.979,2.979
"1995-11-10",3.1772,3.1833,3.186,3.1753
"1997-05-16",3.1036,3.1118,3.115,3.1023
"1991-06-07",3.2833,3.3176,3.3191,3.2829
"1986-08-07",3.2016,3.1989,3.2026,3.1947
"2006-06-16",3.1376,3.1376,3.1387,3.1285
"1993-08-02",3.2906,3.2919,3.2938,3.2877
"1987-07-08",3.2721,3.2698,3.2755,3.2674000000000003
"2008-09-22",3.082,3.082,3.0972,3.0814
"1980-04-15",3.0588,3.0571,3.0602,3.0513
"1992-02-28",3.4824,3.4823,3.4942,3.4776
"2012-01-23",3.2372,3.2355,3.2372,3.2245
"1993-06-17",3.2344,3.2344,3.2369000000000003,3.2294
"1996-08-16",3.1327,3.1352,3.1382000000000003,3.1307
"1998-12-03",3.2421,3.2401,3.2476000000000003,3.2386
"1985-11-14",3.2872,3.2974,3.3044,3.2863
"1989-12-21",3.2731,3.2718,3.281,3.2682
"1996-09-17",3.0659,3.064,3.0694,3.0617
"2000-05-16",3.3280000000000003,3.3280000000000003,3.3280000000000003,3.3280000000000003
"1991-09-13",3.3519,3.3487,3.3566000000000003,3.3458
"2004-12-03",2.7447,2.7447,2.7447,2.7447
"1996-03-19",3.1093,3.115,3.1156,3.1063
"2009-09-22",3.258,3.258,3.258,3.2493
"1995-06-06",3.3363,3.3384,3.3394,3.3337000000000003
"1996-11-01",3.0831,3.0858,3.0949,3.0783
"2010-06-15",3.2272,3.2272,3.2430000000000003,3.2272
"1989-02-20",3.566,3.5617,3.5693,3.5593
"2001-01-10",3.0545,3.0545,3.0545,3.0545
"1996-02-21",3.0827,3.0726,3.0848,3.0667
"2001-01-23",3.0988,3.0988,3.0988,3.0988
"2001-06-27",3.0411,3.0411,3.0411,3.0411
"1986-09-23",3.1787,3.1791,3.181,3.1755
"2003-09-03",2.8154,2.8154,2.8154,2.8154
"2000-05-04",3.3156,3.3156,3.3156,3.3156
"2005-08-10",2.9416,2.9416,2.9487,2.9416
"1998-09-02",3.1646,3.1651,3.1663,3.1625
"2009-11-05",3.3268,3.3268,3.3342,3.3228
"1992-12-08",3.3175,3.3284,3.3293,3.3155
"1981-12-09",2.8888,2.8887,2.8906,2.8827
"2009-08-26",3.2306,3.2306,3.2344,3.2252
"2012-06-22",3.2203,3.2190000000000003,3.2312000000000003,3.2147
"1981-01-29",2.958,2.9587,2.9657,2.9567
"1994-08-25",3.3784,3.3803,3.3817,3.3775
"2009-01-27",3.1143,3.1143,3.1165000000000003,3.1083
"1984-04-18",3.1433,3.1488,3.1542,3.1431
"1990-03-12",3.3496,3.3637,3.3653,3.3464
"1990-07-05",3.4561,3.4488000000000003,3.4602,3.4465
"2004-06-14",2.66,2.66,2.66,2.66
"1998-11-19",3.2186,3.226,3.2324,3.2176
"1995-05-23",3.3464,3.3463000000000003,3.3485,3.3437
"2001-09-27",3.0226,3.0226,3.0226,3.0226
"2012-04-12",3.1781,3.177,3.1838,3.1752
"1998-03-25",3.1183,3.1237,3.1269,3.1174
"1989-06-01",3.5322,3.5414000000000003,3.5505,3.5309
"2006-07-20",3.1579,3.1579,3.1621,3.1574
"1998-12-29",3.2318,3.2299,3.2356,3.2278
"2002-12-02",2.847,2.847,2.847,2.847
"1990-09-20",3.514,3.496,3.5145,3.4954
"1993-04-22",3.2505,3.2553,3.2559,3.2471
"2005-08-02",2.9581,2.9581,2.97,2.9539
"1998-10-21",3.184,3.1782,3.1851000000000003,3.1777
"2009-07-17",3.2458,3.2458,3.254,3.2437
"1991-09-12",3.3493,3.3587,3.3655,3.3447
"2003-08-07",2.8218,2.8218,2.8218,2.8218
"2003-01-02",2.8466,2.8466,2.8466,2.8466
"1997-05-30",3.1174,3.1079,3.12,3.1071
"1982-03-24",2.8808,2.8734,2.8814,2.8714
"2012-08-09",3.206,3.2002,3.2072000000000003,3.199
"1986-03-25",3.2123,3.2231,3.2252,3.2108
"1995-09-11",3.2439,3.2476000000000003,3.2499,3.2418
"2012-04-26",3.1925,3.1853,3.1935,3.1838
"2011-04-25",3.2446,3.2446,3.2608,3.2385
"2012-09-18",3.1307,3.1357,3.1383,3.1277
"1986-04-16",3.2102,3.2073,3.2123,3.2043
"1989-02-17",3.5625,3.568,3.5709,3.5555000000000003
"2009-03-13",3.1985,3.1985,3.2075,3.1904
"2005-05-10",2.9499,2.9499,2.9499,2.9499
"1980-03-26",3.0675,3.0633,3.0691,3.0622
"1997-07-11",3.1233,3.1262,3.1288,3.12
"1983-07-20",2.998,2.996,2.998,2.9925
"2009-11-25",3.3215,3.3215,3.3375,3.3193
"1983-02-02",2.9203,2.9216,2.9237,2.9161
"1988-12-13",3.4727,3.4655,3.4759,3.4642
"1980-11-07",2.9607,2.9672,2.9703,2.9601
"1994-10-18",3.3663,3.3685,3.3695,3.3649
"1996-11-07",3.0932,3.0934,3.0936,3.0804
"2004-01-13",2.7263,2.7263,2.7263,2.7263
"2007-12-10",3.1093,3.1093,3.1098,3.1013
"2009-06-08",3.2018,3.2018,3.2041,3.198
"2005-03-17",2.8687,2.8687,2.8687,2.8687
"1987-04-16",3.2512,3.2572,3.2596,3.2479
"1995-08-21",3.2649,3.2716000000000003,3.274,3.2636000000000003
"1993-11-26",3.3493,3.3455,3.3498,3.3415
"1995-08-22",3.2647,3.2651,3.2679,3.2614
"2011-04-15",3.2945,3.2945,3.3112,3.2925
"1991-04-10",3.2218,3.2125,3.23,3.2115
"2011-04-08",3.2765,3.2765,3.2807,3.2704
"1986-06-11",3.2269,3.2227,3.2282,3.2159
"1994-11-03",3.3628,3.3589,3.3653,3.3571
"1991-07-31",3.3682,3.3792,3.3793,3.3666
"1982-05-20",2.9244,2.9234,2.9335,2.9171
"2003-07-15",2.8506,2.8506,2.8506,2.8506
"2001-11-12",2.9545,2.9545,2.9545,2.9545
"1983-04-20",2.9749,2.9663,2.9767,2.9641
"1998-10-15",3.1826,3.1743,3.1832000000000003,3.1729000000000003
"2011-05-11",3.2236,3.2236,3.228,3.2181
"2009-12-14",3.3497,3.3497,3.3532,3.3394
"1996-11-26",3.0893,3.0871,3.0917,3.0851
"1990-05-31",3.4412000000000003,3.4394,3.4449,3.4357
"2005-09-22",2.9804,2.9804,2.9827,2.9785
"1982-03-01",2.8484,2.8506,2.8506,2.8436
"1986-03-24",3.2231,3.2237,3.2258,3.2176
"2005-07-21",2.9846,2.9846,2.987,2.9808
"1994-11-17",3.3552,3.3543000000000003,3.357,3.3508
"1990-02-23",3.3226,3.3251,3.3384,3.319
"1985-02-28",3.2214,3.2268,3.2298,3.2199
"2006-03-21",3.0775,3.0775,3.079,3.072
"2006-07-18",3.1596,3.1596,3.1616,3.1574
"1980-10-29",2.9724,2.9699,2.973,2.9659
"1995-12-27",3.1195,3.1199,3.1248,3.1178
"1993-11-05",3.3083,3.3116000000000003,3.3142,3.3058
"2012-12-31",3.1381,3.1384,3.1439,3.1365
"1981-07-27",2.8894,2.8788,2.8936,2.8757
"1997-05-07",3.1099,3.1075,3.1111,3.1029
"2001-04-04",3.1178,3.1178,3.1178,3.1178
"1996-09-27",3.0564,3.0591,3.0596,3.0558
"1995-10-16",3.2343,3.2512,3.2517,3.2322
"1983-02-09",2.9339,2.9372,2.9406,2.9284
"2010-03-24",3.3624,3.3624,3.3632,3.3327
"1987-05-06",3.2692,3.2701,3.2734,3.2664
"1980-08-18",3.0324,3.0325,3.0419,3.0275
"1988-11-11",3.4611,3.4647,3.4697,3.4604
"1993-05-10",3.2239,3.2252,3.2298,3.2213000000000003
"1986-05-16",3.213,3.2127,3.2159,3.2073
"1986-10-02",3.1978,3.2001,3.2039,3.1934
"1986-11-21",3.2024,3.2092,3.2113,3.1968
"2007-09-27",3.119,3.119,3.1274,3.1147
"1990-02-06",3.3365,3.3189,3.3393,3.3127
"1990-08-01",3.4718,3.4648000000000003,3.4766,3.4646
"1999-07-22",3.4791,3.4791,3.4791,3.4791
"2004-08-03",2.6978,2.6978,2.6978,2.6978
"1980-06-18",3.0389,3.0446,3.0463,3.0345
"1985-04-30",3.2147,3.2106,3.2173,3.2087000000000003
"1985-07-15",3.2288,3.2313,3.2325,3.2246
"1997-11-12",3.0582000000000003,3.0556,3.0624,3.0454
"1982-12-09",2.8776,2.881,2.8859,2.8764
"1988-10-20",3.4613,3.4487,3.464,3.4469000000000003
"2011-07-07",3.251,3.251,3.2515,3.2403
"2000-06-09",3.2852,3.2852,3.2852,3.2852
"2003-02-10",2.856,2.856,2.856,2.856
"1995-01-25",3.3753,3.374,3.3773,3.3705
"1988-06-15",3.355,3.3462,3.355,3.3449
"2004-07-21",2.713,2.713,2.713,2.713
"1996-05-31",3.0951,3.097,3.0997,3.0941
"1982-10-26",2.8766,2.8706,2.8784,2.866
"1984-11-16",3.2713,3.2695,3.2739000000000003,3.2652
"2008-04-11",3.1116,3.1116,3.1196,3.1096
"1987-01-12",3.2088,3.2167,3.2167,3.2073
"2001-11-02",2.9469,2.9469,2.9469,2.9469
"2010-06-11",3.2212,3.2212,3.2241,3.2149
"2002-03-04",2.9158,2.9158,2.9158,2.9158
"1994-07-07",3.3255,3.3169,3.3281,3.3159
"1996-04-09",3.1326,3.1286,3.1387,3.1261
"2005-04-18",2.9068,2.9068,2.9068,2.9068
"1998-11-05",3.2014,3.2058,3.207,3.2001
"1992-10-01",3.3403,3.339,3.3428,3.3333
"1982-07-07",2.9027,2.9007,2.9122,2.8992
"2008-05-29",3.1157,3.1157,3.1161000000000003,3.1104000000000003
"2010-02-01",3.3832,3.3832,3.3914,3.3824
"2000-06-02",3.2905,3.2905,3.2905,3.2905
"1983-08-19",3.0006,2.9966,3.0033000000000003,2.9964
"2010-07-26",3.1989,3.1989,3.2026,3.186
"1993-08-11",3.295,3.2927,3.2992,3.2921
"1995-09-06",3.2454,3.2376,3.2471,3.2359
"1985-06-25",3.2186,3.215,3.2201,3.212
"1992-11-04",3.2767,3.2693000000000003,3.2788,3.2666
"1998-12-02",3.2402,3.2383,3.2455,3.2335000000000003
"1999-10-01",3.4362,3.4362,3.4362,3.4362
"2003-03-20",2.8198,2.8198,2.8198,2.8198
"1985-07-12",3.2312000000000003,3.2288,3.2332,3.2262
"1988-07-18",3.4085,3.4091,3.4131,3.4068
"1996-12-13",3.1155,3.1251,3.1253,3.1127
"1996-06-27",3.1179,3.1247,3.131,3.1156
"2009-08-20",3.2248,3.2248,3.2254,3.2174
"2011-06-17",3.24,3.24,3.2497,3.236
"1980-05-27",3.0886,3.0776,3.0913,3.0766
"1982-02-24",2.8592,2.864,2.8662,2.8587
"2011-03-29",3.2843,3.2843,3.2902,3.2782
"1997-09-01",3.0981,3.0986,3.0994,3.0936
"1980-10-13",2.9738,2.9647,2.977,2.9627
"1996-04-30",3.1054,3.1139,3.1172,3.1042
"1981-04-06",2.9065,2.9163,2.9187,2.9057
"1985-11-26",3.3032,3.3028,3.3066,3.2955
"1997-04-25",3.1117,3.1392,3.1434,3.0911
"1996-10-31",3.0860000000000003,3.0862,3.0869,3.0845
"1983-01-18",2.9096,2.9049,2.9116,2.9035
"1987-09-29",3.3293,3.3317,3.3342,3.3255
"1987-03-16",3.282,3.2866,3.2879,3.2803
"1984-09-19",3.2388,3.2398,3.2429,3.2386
"1991-05-02",3.2624,3.2538,3.2664,3.2479
"1981-01-22",2.962,2.9543,2.9635,2.9533
"2008-07-14",3.097,3.097,3.1043000000000003,3.0949
"2008-09-09",3.0715,3.0715,3.0731,3.0561
"1981-12-21",2.9032,2.8977,2.9046,2.8947000000000003
"1994-11-18",3.3561,3.3552,3.3571,3.3518
"2012-04-09",3.1815,3.1884,3.1943,3.1766
"1988-02-25",3.3556,3.3584,3.3624,3.3548
"1998-03-24",3.1238,3.1202,3.1265,3.1162
"2012-10-18",3.1271,3.1125,3.1294,3.1117
"1990-06-05",3.4146,3.4175,3.4219,3.4103000000000003
"2004-10-29",2.7736,2.7736,2.7736,2.7736
"1987-06-15",3.2805,3.2887,3.2892,3.2783
"1995-03-15",3.3695,3.3712,3.3729,3.3687
"1987-06-26",3.2873,3.2846,3.2876000000000003,3.2838000000000003
"1991-10-28",3.3283,3.3225,3.3316,3.3212
"1990-01-15",3.3583,3.3662,3.373,3.3517
"2012-06-28",3.244,3.2355,3.2485,3.233
"2000-02-25",3.438,3.438,3.438,3.438
"1990-01-12",3.3666,3.3519,3.3739,3.3418
"1983-06-14",2.9808,2.977,2.9813,2.9742
"1981-08-26",2.9498,2.9425,2.9514,2.9363
"2003-04-11",2.8197,2.8197,2.8197,2.8197
"1988-10-31",3.4689,3.4747,3.4758,3.4659
"1986-01-31",3.3085,3.3054,3.3104,3.2988
"1983-01-26",2.9205,2.9117,2.9221,2.9112
"2010-06-24",3.1906,3.1906,3.2147,3.1892
"1999-06-28",3.4986,3.4986,3.4986,3.4986
"2005-08-18",2.9562,2.9562,2.9577,2.9482
"2001-07-11",3.037,3.037,3.037,3.037
"2001-05-24",3.0772,3.0772,3.0772,3.0772
"1989-02-03",3.5807,3.5743,3.5857,3.5739
"1998-04-23",3.1168,3.1133,3.1171,3.1128
"2011-02-16",3.2853000000000003,3.2853000000000003,3.2942,3.2852
"2010-10-15",3.1884,3.1884,3.1907,3.182
"1996-04-16",3.1337,3.1249,3.136,3.1213
"1994-08-22",3.3777,3.3784,3.3794,3.3741000000000003
"1996-10-25",3.0968,3.0965,3.0995,3.0951
"1991-08-22",3.3861,3.3966000000000003,3.3984,3.3825000000000003
"2001-02-14",3.1259,3.1259,3.1259,3.1259
"2011-10-10",3.3803,3.3836,3.3839,3.378
"1987-11-03",3.2934,3.3002,3.3008,3.2931
"2003-10-28",2.7763,2.7763,2.7763,2.7763
"1988-01-28",3.3422,3.3373,3.3443,3.3352
"2010-05-24",3.2405,3.2405,3.2707,3.232
"1985-10-07",3.3611,3.3617,3.3647,3.3588
"1981-12-29",2.8939,2.8937,2.8954,2.8884
"1993-02-25",3.3241,3.3239,3.3266,3.3207
"2006-02-03",3.0266,3.0266,3.0285,3.0252
"1992-02-19",3.4581,3.456,3.4629000000000003,3.4524
"1989-01-11",3.5633,3.5623,3.5787,3.5583
"1999-05-11",3.1747,3.169,3.1769,3.1679
"1996-05-08",3.1038,3.1078,3.1126,3.0992
"2006-10-13",3.1034,3.1034,3.1076,3.0999
"1988-04-26",3.3612,3.3632,3.3636,3.3583
"1985-01-16",3.1984,3.1957,3.1996,3.1895
"1990-01-10",3.3013,3.2982,3.3033,3.2929
"1980-08-08",3.0046,3.0071000000000003,3.0109,3.0033000000000003
"2004-06-28",2.7124,2.7124,2.7124,2.7124
"2006-02-17",3.0374,3.0374,3.0413,3.036
"2004-02-12",2.7584,2.7584,2.7584,2.7584
"2003-09-12",2.829,2.829,2.829,2.829
"1988-04-04",3.3359,3.3363,3.3365,3.3333
"2002-11-29",2.8351,2.8351,2.8351,2.8351
"1983-01-24",2.9125,2.9026,2.9127,2.8992
"2003-11-03",2.7759,2.7759,2.7759,2.7759
"2012-08-20",3.181,3.1892,3.1911,3.1778
"1984-08-31",3.209,3.2109,3.2159,3.2031
"1984-02-20",3.1787,3.1902,3.1918,3.1739
"1991-02-15",3.3387,3.3437,3.3448,3.3357
"1994-08-30",3.3584,3.3737,3.374,3.3577
"1994-05-24",3.3277,3.3199,3.3296,3.3165
"1990-10-19",3.4375,3.4335,3.4419,3.4322
"2008-02-04",3.2068000000000003,3.2068000000000003,3.2117,3.2014
"2009-04-13",3.2288,3.2288,3.2304,3.2128
"1984-02-10",3.1697,3.1641,3.1732,3.1619
"2003-04-08",2.8096,2.8096,2.8096,2.8096
"2002-04-04",2.9525,2.9525,2.9525,2.9525
"1987-10-28",3.3085,3.3167,3.3182,3.3074
"2008-03-05",3.1685,3.1685,3.1734,3.1683
"1981-02-16",2.9526,2.9508,2.9603,2.9502
"1986-07-09",3.2217,3.2121,3.2241,3.2110000000000003
"2000-04-27",3.3271,3.3271,3.3271,3.3271
"1995-02-22",3.3833,3.3832,3.385,3.3826
"1997-12-08",3.075,3.0781,3.0801,3.0703
"1993-02-09",3.3186,3.3108,3.3213,3.31
"1994-03-16",3.2839,3.2881,3.289,3.2796000000000003
"1992-03-04",3.4364,3.4369,3.4443,3.4255
"2011-07-25",3.2895000000000003,3.2868,3.294,3.2851
"2005-11-01",3.023,3.023,3.0244,3.0135
"1996-11-13",3.0865,3.088,3.0945,3.0835
"1994-07-12",3.3299000000000003,3.331,3.3326,3.3261000000000003
"1994-04-08",3.3315,3.3257000000000003,3.3318000000000003,3.3232
"2000-06-26",3.2209000000000003,3.2209000000000003,3.2209000000000003,3.2209000000000003
"1997-10-28",3.0457,3.0453,3.0465,3.0431
"2009-08-14",3.2113,3.2113,3.2167,3.2094
"2001-06-29",3.0376000000000003,3.0376000000000003,3.0376000000000003,3.0376000000000003
"1991-01-30",3.3486,3.3491,3.3541,3.3461
"1995-06-29",3.3128,3.3138,3.3146,3.3118
"1981-03-20",2.9068,2.9138,2.9179,2.8994
"2004-11-05",2.7911,2.7911,2.7911,2.7911
"2011-06-21",3.2325,3.2325,3.2425,3.2321
"1992-07-17",3.3566000000000003,3.3702,3.379,3.3558
"2007-01-23",3.222,3.222,3.2224,3.2153
"2009-08-19",3.2167,3.2167,3.2206,3.2158
"1980-10-17",2.9598,2.959,2.9627,2.9526
"1982-11-08",2.8696,2.8648,2.8717,2.8629
"1983-01-10",2.9064,2.9003,2.9088000000000003,2.899
"1995-08-25",3.2734,3.2698,3.2765,3.2683
"2006-09-08",3.1334,3.1334,3.1395,3.1331
"1980-06-24",3.0319000000000003,3.0405,3.0415,3.0287
"1980-09-04",3.0078,3.0023,3.0078,2.9998
"1986-01-28",3.2917,3.2799,3.2941000000000003,3.2776
"2010-04-13",3.4159,3.4159,3.4172,3.4092
"1995-08-24",3.2698,3.2683,3.2725,3.2666
"1985-07-10",3.2414,3.2435,3.2441,3.2384
"1987-11-27",3.2923,3.2964,3.297,3.2913
"1995-06-19",3.326,3.3321,3.3327,3.3255
"1991-08-12",3.4081,3.3958,3.4124,3.3955
"2011-07-12",3.2608,3.2608,3.2631,3.2505
"2003-02-19",2.8408,2.8408,2.8408,2.8408
"2011-05-17",3.2311,3.2311,3.2338,3.2195
"2012-04-19",3.1733,3.1705,3.1768,3.169
"1994-09-09",3.3436,3.3407,3.3457,3.3359
"1980-01-28",3.0337,3.0328,3.0351,3.0271
"2003-05-16",2.8112,2.8112,2.8112,2.8112
"1985-12-02",3.3251,3.3064,3.3264,3.3054
"2006-12-07",3.1278,3.1278,3.1356,3.1268
"1997-10-20",3.0402,3.0442,3.048,3.0391
"2009-05-19",3.1907,3.1907,3.1939,3.1841
"1984-04-04",3.1176,3.1281,3.134,3.1157
"2000-02-08",3.4493,3.4493,3.4493,3.4493
"1986-02-20",3.2883,3.2866,3.2893,3.2814
"1981-08-05",2.8791,2.8777,2.8841,2.8751
"2007-06-27",3.248,3.248,3.25,3.2451
"2003-07-23",2.8548,2.8548,2.8548,2.8548
"2006-02-10",3.0498000000000003,3.0498000000000003,3.0498000000000003,3.0451
"2008-01-24",3.2066,3.2066,3.2068000000000003,3.1854
"2004-08-16",2.7233,2.7233,2.7233,2.7233
"1996-11-22",3.0849,3.0799000000000003,3.0858,3.0788
"2008-10-15",3.0956,3.0956,3.0975,3.0828
"2000-01-20",3.452,3.452,3.452,3.452
"1989-01-30",3.5703,3.5732,3.5737,3.5627
"2009-01-01",3.1197,3.1197,3.121,3.1143
"2009-03-06",3.199,3.199,3.2039,3.1914
"1983-06-24",2.9896000000000003,2.9792,2.9914,2.9777
"1996-08-15",3.1347,3.1383,3.1397,3.1334
"1987-05-01",3.2737,3.2812,3.2818,3.2718
"2001-07-12",3.0386,3.0386,3.0386,3.0386
"1994-12-15",3.3708,3.3688,3.3725,3.3687
"2005-06-20",2.9087,2.9087,2.9087,2.9087
"1988-12-22",3.5223,3.5124,3.5231,3.5074
"1988-08-30",3.4556,3.4466,3.4573,3.4464
"1990-12-26",3.3605,3.3557,3.3623000000000003,3.3433
"1989-07-03",3.4127,3.4384,3.4429,3.4054
"1990-12-25",3.3561,3.3624,3.3657,3.3458
"1986-10-10",3.1875,3.1869,3.1885,3.1829
"1992-09-03",3.3838,3.3776,3.3848000000000003,3.3723
"1992-07-01",3.4092,3.4167,3.4174,3.4061
"1991-10-18",3.31,3.3095,3.3182,3.3076
"1998-06-12",3.1772,3.1759,3.1786000000000003,3.1704
"1990-02-19",3.3255,3.3139000000000003,3.3304,3.3114
"2006-04-04",3.1316,3.1316,3.1359,3.1231
"2001-02-09",3.1197,3.1197,3.1197,3.1197
"2002-10-22",2.881,2.881,2.881,2.881
"2006-02-07",3.0394,3.0394,3.0394,3.0285
"1980-07-25",3.0074,3.0057,3.0088,3.001
"1988-09-30",3.4657,3.4632,3.4674,3.46
"2011-07-13",3.257,3.257,3.2606,3.2523
"1995-08-08",3.2691,3.2732,3.2792,3.2664
"2011-12-06",3.386,3.3862,3.3993,3.3782
"1999-11-08",3.4695,3.4695,3.4695,3.4695
"2009-06-24",3.221,3.221,3.2234,3.2158
"2010-10-20",3.1725000000000003,3.1725000000000003,3.19,3.1707
"1992-10-26",3.2962,3.2939,3.2965,3.2857000000000003
"2004-07-07",2.7129,2.7129,2.7129,2.7129
"1993-12-17",3.3388,3.3352,3.3397,3.3329
"1987-09-14",3.2845,3.2818,3.2856,3.2797
"2004-10-18",2.7663,2.7663,2.7663,2.7663
"2001-10-25",2.9629,2.9629,2.9629,2.9629
"1993-01-27",3.3344,3.3299000000000003,3.3377,3.3296
"2000-02-17",3.4325,3.4325,3.4325,3.4325
"2009-09-10",3.2535,3.2535,3.2569,3.2505
"1995-11-27",3.1288,3.1382000000000003,3.1385,3.1276
"1984-07-31",3.1503,3.1462000000000003,3.1516,3.1426
"1982-07-14",2.8928000000000003,2.898,2.8998,2.8904
"1992-04-02",3.4691,3.4577,3.4698,3.4563
"1999-08-20",3.3818,3.3818,3.3818,3.3818
"1995-05-19",3.3466,3.3525,3.3531,3.346
"1989-06-09",3.4689,3.4802,3.4808,3.4657
"1981-10-02",2.9282,2.9315,2.9356,2.9257
"2010-03-04",3.3405,3.3405,3.3445,3.334
"1990-09-14",3.4918,3.4962,3.4966,3.484
"1985-04-26",3.2252,3.2259,3.2296,3.2231
"2011-04-21",3.2575000000000003,3.2575000000000003,3.2675,3.2533000000000003
"1996-01-31",3.0884,3.0764,3.0905,3.0751
"1995-03-29",3.3631,3.3601,3.365,3.3598
"1985-12-20",3.3371,3.3459000000000003,3.3479,3.3333
"2005-10-14",3.0093,3.0093,3.013,3.0074
"1984-08-07",3.1509,3.1473,3.1532,3.1446
"1987-12-01",3.3019,3.2981,3.3025,3.2965
"1991-09-30",3.3227,3.3137,3.325,3.3059000000000003
"1981-12-11",2.8822,2.8834,2.8902,2.8696
"2012-08-02",3.2241,3.2239,3.2254,3.2235
"1991-11-26",3.3613,3.3733,3.3746,3.358
"1994-06-15",3.3329,3.3346,3.338,3.331
"2004-07-12",2.7376,2.7376,2.7376,2.7376
"1991-02-01",3.334,3.3396,3.3409,3.3323
"2002-12-10",2.8567,2.8567,2.8567,2.8567
"2005-05-11",2.9432,2.9432,2.9432,2.9432
"1994-01-13",3.2956000000000003,3.2959,3.2997,3.2882
"1993-04-02",3.2454,3.2494,3.2543,3.241
"2008-05-19",3.117,3.117,3.1201,3.1146000000000003
"1987-09-24",3.3336,3.3243,3.335,3.3217
"2003-12-23",2.7226,2.7226,2.7226,2.7226
"2010-01-26",3.3967,3.3967,3.3983,3.3945
"2010-06-08",3.2305,3.2305,3.2375,3.2223
"2003-03-14",2.8252,2.8252,2.8252,2.8252
"1980-11-20",2.9627,2.9546,2.9629,2.9532
"1986-02-17",3.2959,3.2952,3.2992,3.2925
"1990-07-02",3.4293,3.426,3.433,3.4191000000000003
"2010-12-09",3.2209000000000003,3.2209000000000003,3.2333,3.2149
"2009-07-21",3.2418,3.2418,3.247,3.2395
"1986-03-20",3.2285,3.2262,3.2317,3.2239
"1981-03-24",2.9076,2.9073,2.9115,2.9053
"1988-06-30",3.3689,3.365,3.3711,3.3635
"1984-10-31",3.2532,3.2426,3.2601,3.2416
"2002-10-31",2.8702,2.8702,2.8702,2.8702
"1989-04-21",3.5795,3.5753,3.5795,3.5716
"1989-12-20",3.271,3.2843,3.2904,3.2692
"1992-06-29",3.4259,3.4375,3.4381,3.4224
"2006-05-29",3.1322,3.1322,3.1337,3.1319
"1984-03-13",3.1561,3.1578,3.1608,3.1506
"2012-11-06",3.1515,3.1445,3.1533,3.1437
"1989-06-16",3.4793000000000003,3.4895,3.4902,3.4758
"2002-05-20",2.9606,2.9606,2.9606,2.9606
"1992-02-24",3.4824,3.4783,3.4883,3.4769
"1980-09-01",3.0122,3.0139,3.0166,3.0086
"2005-11-17",3.0325,3.0325,3.0362,3.031
"2009-08-03",3.2241,3.2241,3.2262,3.2237
"1981-10-09",2.9183,2.9196,2.9223,2.9164
"2010-01-19",3.3921,3.3921,3.3982,3.3902
"2005-05-24",2.9717,2.9717,2.9717,2.9717
"2006-06-12",3.1435,3.1435,3.1453,3.1332
"2000-04-18",3.3503,3.3503,3.3503,3.3503
"2009-02-17",3.1572,3.1572,3.1576,3.1483
"1991-01-29",3.3504,3.3584,3.3593,3.3474
"2000-12-06",3.0492,3.0492,3.0492,3.0492
"1999-08-18",3.393,3.393,3.393,3.393
"2012-05-23",3.1857,3.1751,3.19,3.1721
"1997-03-26",3.1155,3.1141,3.1169,3.1128
"1982-12-15",2.8802,2.881,2.8827,2.8784
"2003-11-12",2.7665,2.7665,2.7665,2.7665
"1982-08-12",2.8896,2.8951,2.8955,2.8882
"2002-10-23",2.8801,2.8801,2.8801,2.8801
"1987-08-03",3.2538,3.2593,3.2618,3.2517
"1994-10-07",3.3761,3.3738,3.3797,3.3733
"1992-07-22",3.354,3.351,3.3552,3.3364000000000003
"1990-11-30",3.3736,3.389,3.3905000000000003,3.3727
"1993-01-05",3.3271,3.3147,3.3292,3.3134
"1985-01-15",3.1963,3.1946000000000003,3.1976,3.1866000000000003
"1982-11-30",2.8769,2.8772,2.8799,2.873
"1994-06-14",3.3348,3.3256,3.3365,3.3207
"2003-05-14",2.7993,2.7993,2.7993,2.7993
"2005-08-08",2.9416,2.9416,2.942,2.9411
"1995-01-26",3.3771,3.3755,3.3807,3.3734
"1990-09-21",3.5013,3.5132000000000003,3.5143,3.4958
"1998-10-16",3.1778,3.1826,3.1863,3.177
"2008-12-02",3.0904,3.0904,3.0917,3.0854
"1987-10-19",3.3096,3.3117,3.3142,3.3089
"1984-05-17",3.0887,3.0925,3.095,3.0836
"1998-06-02",3.1842,3.1737,3.1847000000000003,3.1723
"1997-12-02",3.0798,3.0695,3.0814,3.0684
"2010-01-13",3.3925,3.3925,3.3979,3.3842
"1998-11-11",3.1937,3.1967,3.1977,3.1916
"2007-04-02",3.2391,3.2391,3.2414,3.2321
"1995-03-14",3.3711,3.3715,3.3733,3.3648
